"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","IMODIUM A-D","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KAOPECTATE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","KEFLEX","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LAC-HYDRIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LANSOPRAZOLE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","n_events",14
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LASIX","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","n_events",8
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXINE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LEVOXYL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","n_events",20
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LORAZEPAM","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","LUPRON","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","n_events",14
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAALOX","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MAVIK","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","n_events",11
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEDROXYPROGESTERONE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","n_subjects",3
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","n_events",27
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METAMUCIL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METROGEL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","METRONIDAZOLE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MEVACOR","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","n_events",8
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MILK OF MAGNESIA","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","n_events",27
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MONOPRIL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","n_subjects",4
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","pct_subjects",4.65116279069767
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","n_events",30
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MOTRIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVIT","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","n_subjects",15
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","pct_subjects",17.4418604651163
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","n_events",170
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","n_subjects",6
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","pct_subjects",6.97674418604651
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","n_events",83
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MULTIVITAMINS","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","n_events",20
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","MYLANTA","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NEOSPORIN /USA/","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","n_events",0
