"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR","incidence","n_events",0
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",6
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",6.97674418604651
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",8
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE","incidence","n_events",0
"Placebo","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_subjects",4
"Placebo","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","pct_subjects",4.65116279069767
"Placebo","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_events",0
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","n_subjects",1
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","pct_subjects",1.16279069767442
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA","incidence","n_events",0
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","n_subjects",1
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BACK PAIN","incidence","n_events",0
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","n_subjects",1
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","pct_subjects",1.16279069767442
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","PAIN IN EXTREMITY","incidence","n_events",0
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","n_subjects",1
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","SHOULDER PAIN","incidence","n_events",0
"Placebo","SOC","NERVOUS SYSTEM DISORDERS","incidence","n_subjects",8
"Placebo","SOC","NERVOUS SYSTEM DISORDERS","incidence","pct_subjects",9.30232558139535
"Placebo","SOC","NERVOUS SYSTEM DISORDERS","incidence","n_events",11
"Zanomaline Low Dose (54 mg)","SOC","NERVOUS SYSTEM DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","NERVOUS SYSTEM DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","NERVOUS SYSTEM DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","NERVOUS SYSTEM DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","NERVOUS SYSTEM DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","NERVOUS SYSTEM DISORDERS","incidence","n_events",0
"Placebo","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","n_subjects",2
"Placebo","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","pct_subjects",2.32558139534884
"Placebo","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","DIZZINESS","incidence","n_events",0
"Placebo","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","n_subjects",3
"Placebo","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","pct_subjects",3.48837209302326
"Placebo","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","HEADACHE","incidence","n_events",0
"Placebo","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","n_subjects",1
"Placebo","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","PARKINSON'S DISEASE","incidence","n_events",0
"Placebo","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","n_subjects",1
"Placebo","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","pct_subjects",1.16279069767442
"Placebo","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","PSYCHOMOTOR HYPERACTIVITY","incidence","n_events",0
"Placebo","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","n_subjects",2
"Placebo","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","pct_subjects",2.32558139534884
"Placebo","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|NERVOUS SYSTEM DISORDERS","SOMNOLENCE","incidence","n_events",0
"Placebo","SOC","PSYCHIATRIC DISORDERS","incidence","n_subjects",10
"Placebo","SOC","PSYCHIATRIC DISORDERS","incidence","pct_subjects",11.6279069767442
"Placebo","SOC","PSYCHIATRIC DISORDERS","incidence","n_events",12
"Zanomaline Low Dose (54 mg)","SOC","PSYCHIATRIC DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","PSYCHIATRIC DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","PSYCHIATRIC DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","PSYCHIATRIC DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","PSYCHIATRIC DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","PSYCHIATRIC DISORDERS","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","n_subjects",2
"Placebo","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","pct_subjects",2.32558139534884
"Placebo","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","AGITATION","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","n_subjects",1
"Placebo","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","COMPLETED SUICIDE","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","n_subjects",2
"Placebo","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","pct_subjects",2.32558139534884
"Placebo","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","n_subjects",1
"Placebo","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","DELUSION","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","n_subjects",1
"Placebo","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","DISORIENTATION","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","n_subjects",2
"Placebo","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","pct_subjects",2.32558139534884
"Placebo","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|PSYCHIATRIC DISORDERS","INSOMNIA","incidence","n_events",0
"Placebo","PT|PSYCHIATRIC DISORDERS","IRRITABILITY","incidence","n_subjects",1
