"group1","variable","variable_level","context","stat_name","stat"
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","n_subjects",1
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INFECTIONS AND INFESTATIONS","VAGINAL MYCOSIS [REMOTE]","incidence","n_events",0
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",4
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",4.65116279069767
"Placebo","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",9
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [NONE]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","n_subjects",2
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [NONE]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [NONE]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [NONE]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [NONE]","incidence","n_events",0
"Placebo","SOC","INVESTIGATIONS","incidence","n_subjects",10
"Placebo","SOC","INVESTIGATIONS","incidence","pct_subjects",11.6279069767442
"Placebo","SOC","INVESTIGATIONS","incidence","n_events",19
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [NONE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [POSSIBLE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [NONE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [NONE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [POSSIBLE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","n_subjects",3
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","pct_subjects",3.48837209302326
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [REMOTE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [REMOTE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","n_subjects",2
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [REMOTE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [POSSIBLE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [POSSIBLE]","incidence","n_events",0
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",6
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",6.97674418604651
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",8
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [POSSIBLE]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [NONE]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [NONE]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [POSSIBLE]","incidence","n_events",0
