"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1437","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1437","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1437","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1437","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1438","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1439","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1443","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1446","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1454","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1460","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1461","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1473","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1484","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1487","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1490","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1491","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","n_subjects",3
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1496","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1506","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","n_subjects",6
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","pct_subjects",6.97674418604651
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1512","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1513","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1514","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1517","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1521","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1524","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","n_subjects",5
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","pct_subjects",5.81395348837209
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","n_events",5
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1530","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","n_subjects",2
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1532","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1533","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1544","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1548","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1553","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_1554","incidence","n_subjects",1
