"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INJURY, POISONING AND PROCEDURAL COMPLICATIONS","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","CONTUSION [MILD]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","n_subjects",2
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EXCORIATION [MILD]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","FALL [MILD]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","HIP FRACTURE [SEVERE]","incidence","n_events",0
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","n_subjects",1
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN LACERATION [MILD]","incidence","n_events",0
"Placebo","SOC","INVESTIGATIONS","incidence","n_subjects",10
"Placebo","SOC","INVESTIGATIONS","incidence","pct_subjects",11.6279069767442
"Placebo","SOC","INVESTIGATIONS","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","INVESTIGATIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","INVESTIGATIONS","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD ALKALINE PHOSPHATASE INCREASED [MODERATE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD CREATINE PHOSPHOKINASE INCREASED [MODERATE]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","BLOOD URINE PRESENT [MILD]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","CYSTOSCOPY [MILD]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","n_subjects",4
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","pct_subjects",4.65116279069767
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM ST SEGMENT DEPRESSION [MILD]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED [MILD]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","n_subjects",2
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","ELECTROCARDIOGRAM T WAVE INVERSION [MILD]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE INCREASED [MILD]","incidence","n_events",0
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","n_subjects",1
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|INVESTIGATIONS","HEART RATE IRREGULAR [MILD]","incidence","n_events",0
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",6
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",6.97674418604651
"Placebo","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","METABOLISM AND NUTRITION DISORDERS","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DECREASED APPETITE [MODERATE]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DEHYDRATION [MILD]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","DIABETES MELLITUS [MILD]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","FOOD CRAVING [MILD]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","HYPONATRAEMIA [MODERATE]","incidence","n_events",0
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","n_subjects",1
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|METABOLISM AND NUTRITION DISORDERS","INCREASED APPETITE [MILD]","incidence","n_events",0
"Placebo","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_subjects",4
"Placebo","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","pct_subjects",4.65116279069767
"Placebo","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","incidence","n_events",0
"Placebo","PT|MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","ARTHRALGIA [MILD]","incidence","n_subjects",1
